customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2482,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Two year,Yes,Electronic check,82.0182943635938,5494.359430487263,No
CUST2483,Male,0,No,Yes,13,No,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),64.74309018278602,827.7986381509145,No
CUST2484,Male,0,Yes,No,13,No,No phone service,No,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,38.237429043507206,483.9447602916806,No
CUST2485,Male,1,No,No,8,No,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,89.37097000538697,710.2906607791225,Yes
CUST2486,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,69.69050220400243,5018.584865180521,No
CUST2487,Male,0,No,Yes,25,Yes,No,No,Yes,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,50.65747891196695,1276.7074907303431,No
CUST2488,Male,0,No,Yes,48,Yes,No phone service,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),60.029171268824726,2890.2539305417336,No
CUST2489,Male,1,No,Yes,16,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,77.11099962161768,1245.5125810995187,Yes
CUST2490,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.39504833949019,6321.946638094299,Yes
CUST2491,Male,0,Yes,No,59,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),69.79701191914546,4106.02175448724,No
CUST2492,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.87420254289492,148.8440890764557,Yes
CUST2493,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.25838112403841,1783.2028250735539,Yes
CUST2494,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),74.95023283412542,1503.0926752882615,No
CUST2495,Male,0,No,No,11,Yes,Yes,No,No,No,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),24.73370330135561,262.04124200677126,No
CUST2496,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,90.60158197622113,4797.695166397267,Yes
CUST2497,Female,0,No,No,0,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,One year,Yes,Mailed check,81.89651419774444,0.0,No
CUST2498,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,Yes,Mailed check,88.04127646864733,20.370528492071248,No
CUST2499,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,86.88560749522198,3830.7818881230073,Yes
CUST2500,Male,0,No,Yes,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,93.20433062548403,4191.664996620834,Yes
CUST2501,Female,0,No,Yes,47,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.74812439196646,4308.277272322567,Yes
CUST2502,Female,0,No,No,6,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,81.76025270673964,506.72397273836714,Yes
CUST2503,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),56.63111902207173,500.4338625508547,Yes
CUST2504,Male,0,No,No,14,No,No,No,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,27.78541529541919,388.05428031977254,No
CUST2505,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,68.92482047944331,2680.2408602704427,No
CUST2506,Female,0,Yes,No,10,Yes,No,No,No internet service,No,No,No internet service,No,No internet service,Two year,No,Electronic check,23.475059741699027,228.2872002951721,No
CUST2507,Female,0,No,No,55,Yes,No,DSL,No,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.81036235326529,3513.826929087154,No
CUST2508,Female,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,92.40950370935539,4136.593023229513,Yes
CUST2509,Female,0,No,No,44,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.85947067000104,3398.650901224215,No
CUST2510,Male,0,Yes,No,12,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),48.58064156214313,589.4339967161137,No
CUST2511,Male,0,Yes,No,26,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.3114762268852,2112.471342779337,No
CUST2512,Male,0,Yes,Yes,49,No,Yes,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,64.07906314461718,3128.9379590008657,No
CUST2513,Male,0,Yes,No,60,Yes,No,DSL,No,No internet service,No,No,No,Yes,One year,No,Bank transfer (automatic),66.54785608629625,3971.4090583425113,No
CUST2514,Female,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No internet service,No,Month-to-month,No,Electronic check,58.1819119212698,696.4392786552246,Yes
CUST2515,Female,0,Yes,Yes,11,Yes,No,No,No internet service,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),32.886360850104865,356.0920128601948,No
CUST2516,Male,1,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,108.96072083034821,3048.2256305630012,No
CUST2517,Male,1,No,Yes,19,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,86.87676880048205,1650.787723546646,No
CUST2518,Female,0,Yes,No,30,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,77.64911516109171,2337.7077707204016,Yes
CUST2519,Male,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,83.75590826223541,593.3334839297046,No
CUST2520,Female,0,Yes,No,23,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,35.25563356397304,814.1392357697316,No
CUST2521,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,82.64341380094581,3153.871937686495,Yes
CUST2522,Male,0,Yes,No,32,Yes,No,DSL,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,72.86959811693774,2330.2500981720877,No
CUST2523,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),88.6828022739879,3637.4529727164754,No
CUST2524,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,87.18472047316482,1235.3016523717017,Yes
CUST2525,Male,0,Yes,No,67,No,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,84.8060315513695,5700.1008895746045,No
CUST2526,Male,0,No,No,64,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,84.0113388761732,5378.339165031256,No
CUST2527,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,71.29921354390059,2208.193571117369,No
CUST2528,Female,0,No,Yes,10,Yes,No,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),21.17042856874864,224.99504544231905,Yes
CUST2529,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,69.1766557272562,2490.2871214178326,No
CUST2530,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),90.31611829702379,1622.5095494966033,No
CUST2531,Female,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.43142406193354,4820.265021873161,Yes
CUST2532,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.11708714221092,3347.27034965003,No
CUST2533,Male,1,No,Yes,70,Yes,Yes,No,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,37.51823145437339,2626.4278791313704,No
CUST2534,Male,0,Yes,No,59,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,71.01926899110543,4188.389244380017,Yes
CUST2535,Female,1,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.6941846560836,4551.966331363983,No
CUST2536,Male,1,Yes,Yes,11,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,One year,No,Electronic check,60.965814124462625,665.7429296417965,Yes
CUST2537,Female,0,No,No,61,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.68875035005739,4074.0218073683136,Yes
CUST2538,Female,0,No,No,65,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,65.33787202572644,4254.167880653901,No
CUST2539,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.12155410988888,4268.599668451253,Yes
CUST2540,Male,1,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,93.03442079563504,3630.5835667777756,Yes
CUST2541,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.41920265201895,1952.2498997327205,Yes
CUST2542,Female,0,No,No,49,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,76.9428347233555,3749.4393979150063,No
CUST2543,Male,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,One year,No,Mailed check,91.50267648971786,6135.3412462122815,Yes
CUST2544,Female,0,Yes,Yes,42,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,73.26597822765865,3085.285258883396,Yes
CUST2545,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),73.35056987208037,1184.3681854054564,No
CUST2546,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,96.36727968819154,5211.906566528366,No
CUST2547,Male,0,No,Yes,33,Yes,No,DSL,No,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),59.835860867822774,1970.1856600556896,Yes
CUST2548,Male,1,No,No,69,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.55291576891993,6097.961129006263,Yes
CUST2549,Female,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),79.79631754900443,4710.666263833492,Yes
CUST2550,Male,1,No,No,50,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,68.49229759274544,3429.467892190267,No
CUST2551,Male,0,No,No,72,Yes,No phone service,No,No,No,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),26.60220482858554,1909.0515699941525,No
CUST2552,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,90.7106929920019,3086.095870835949,No
CUST2553,Female,0,Yes,No,33,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.68791735412763,2229.203999979725,No
CUST2554,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),81.04618873628961,1219.6376737185522,Yes
CUST2555,Male,0,No,No,17,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,85.55616872717462,1452.49639618988,No
CUST2556,Female,0,No,No,37,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),83.47064254931709,3073.593797705087,No
CUST2557,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),76.22929168376203,3204.5072337414445,No
CUST2558,Male,1,Yes,No,31,Yes,Yes,No,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,31.75348239951571,992.9295192277301,Yes
CUST2559,Male,1,Yes,No,6,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),43.86078647852858,273.74987844798187,No
CUST2560,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.75593964368417,4530.9944630049895,Yes
CUST2561,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.60893983712246,5621.234844051353,No
CUST2562,Female,0,No,No,17,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.09629204768416,856.0430814776039,Yes
CUST2563,Female,0,Yes,No,70,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,No,One year,Yes,Electronic check,33.72371132899319,2382.260958294236,No
CUST2564,Male,1,No,No,39,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,57.76075593081215,2236.6494536496057,Yes
CUST2565,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),75.78452358806905,3691.9579944806283,Yes
CUST2566,Male,0,Yes,No,4,No,No,DSL,Yes,No,No,Yes,No,No internet service,One year,No,Mailed check,66.56607655901169,277.6333806639412,Yes
CUST2567,Female,1,No,No,53,Yes,No,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,70.77690877393363,3763.046965632958,Yes
CUST2568,Male,0,Yes,No,57,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,58.02121384858944,3308.44863314603,Yes
CUST2569,Female,1,Yes,Yes,21,No,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),65.71881323225185,1399.8255588047455,No
CUST2570,Female,0,No,No,37,Yes,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.45575035901766,2097.1058670893453,No
CUST2571,Female,0,No,Yes,48,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,72.8335316658156,3489.8833598360975,No
CUST2572,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),94.60284301141904,6.931231030356298,Yes
CUST2573,Female,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,77.9880544940065,2718.371493750069,No
CUST2574,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,One year,Yes,Electronic check,89.6952634100929,2415.518983964793,No
CUST2575,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),80.7686519139362,2761.295379151937,Yes
CUST2576,Male,0,No,No,59,No,Yes,No,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,44.39582425778701,2618.7029443741867,No
CUST2577,Female,0,No,Yes,61,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,93.41438149619745,5696.606717851673,No
CUST2578,Female,0,No,No,45,No,Yes,DSL,No,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),67.83877729672142,3058.4799409896027,No
CUST2579,Male,0,Yes,No,60,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.51868360852757,4841.369331841675,No
CUST2580,Female,0,Yes,Yes,64,No,Yes,DSL,Yes,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),63.62213199839976,4090.280758341182,No
CUST2581,Female,0,Yes,No,25,Yes,No,No,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,37.79439663769377,943.5611767310506,Yes
CUST2582,Male,0,Yes,No,34,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,70.50954987039796,2385.2080551921704,No
CUST2583,Female,0,No,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.04965446549213,5500.016093042533,No
CUST2584,Female,0,Yes,Yes,62,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,55.425460490830176,3422.21998522404,No
CUST2585,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,93.40456379851923,280.013618910167,Yes
CUST2586,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.36148893346643,3818.1268794261655,No
CUST2587,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),58.53200076617874,2576.7396246569315,No
CUST2588,Male,1,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,88.2295641229741,3343.1054125748738,No
CUST2589,Female,0,No,No,64,Yes,No,No,No,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),34.08696104355933,2175.5234065213654,No
CUST2590,Female,0,Yes,No,21,No,No phone service,DSL,No,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),54.4393702230612,1135.5974715262578,No
CUST2591,Male,0,Yes,No,10,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),89.76985813945655,870.5904420475817,No
CUST2592,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,93.32483016081997,3353.3766758917677,No
CUST2593,Female,1,No,No,50,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,53.30165955011137,2685.059351060488,No
CUST2594,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,79.79243154528794,4556.611518697888,Yes
CUST2595,Female,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),64.84888175419636,395.2772575277356,No
CUST2596,Female,0,Yes,No,7,Yes,Yes,No,No,No,Yes,No,No,No,Two year,Yes,Electronic check,34.40052920373068,225.73073421158395,Yes
CUST2597,Male,0,Yes,No,50,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),67.31614414257508,3360.2271714192543,Yes
CUST2598,Female,0,No,No,22,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.90211502236284,1473.0914004025897,No
CUST2599,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.35834502861867,740.6806808131914,No
CUST2600,Female,0,No,No,45,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.18120041524097,3541.165694523393,No
CUST2601,Male,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,No,Mailed check,84.12408673250303,3112.7117848541257,Yes
CUST2602,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,99.45566027408258,1177.0389866013686,No
CUST2603,Male,0,No,No,6,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.81534429997217,516.6425087896545,Yes
CUST2604,Female,0,Yes,No,10,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),44.73718252629387,450.51539542591644,No
CUST2605,Male,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),89.79712787667599,4399.314063179322,No
CUST2606,Female,1,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),97.8205951434892,6473.35030710274,No
CUST2607,Male,0,No,Yes,40,No,No,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,63.05858201827653,2498.243684555834,No
CUST2608,Female,1,Yes,No,28,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.05264768222467,2428.563522064019,No
CUST2609,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),83.40010631874014,2998.293540944909,No
CUST2610,Male,0,No,No,55,Yes,Yes,No,No internet service,No,No,No,Yes,Yes,One year,Yes,Mailed check,43.155590420240785,2365.4071564589435,No
CUST2611,Female,0,No,No,15,No,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,71.13251785086375,1053.6823176304238,Yes
CUST2612,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,91.84817610477896,3932.13631124789,Yes
CUST2613,Male,0,Yes,No,49,Yes,Yes,No,No,No,No,No,Yes,No,One year,No,Mailed check,28.898752401783838,1420.4588721814189,No
CUST2614,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,87.3927797499594,6122.7480846473545,No
