customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
CUST00904,Male,0,No,Yes,43,No,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,48.17,2071.31
CUST00905,Female,1,Yes,No,32,Yes,No,No,No,No internet service,No,Yes,Yes,No,One year,Yes,Credit card (automatic),80.42,2573.44
CUST00906,Female,0,No,Yes,49,No,No phone service,No,No internet service,No internet service,Yes,Yes,No,No,One year,No,Bank transfer (automatic),101.67,4981.83
CUST00907,Male,0,Yes,Yes,10,No,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,96.13,961.3
CUST00908,Male,1,No,Yes,27,No,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,46.25,1248.75
CUST00909,Female,0,Yes,Yes,69,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,44.53,3072.57
CUST00910,Male,1,No,No,40,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),116.58,4663.2
CUST00911,Male,1,Yes,No,15,Yes,Yes,No,Yes,No,No,Yes,No internet service,No,Two year,Yes,Electronic check,20.82,312.3
CUST00912,Male,1,No,Yes,67,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),107.97,7233.99
CUST00913,Female,1,No,Yes,47,No,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),39.97,1878.59
CUST00914,Female,1,Yes,Yes,55,No,No phone service,No,No internet service,No,No internet service,No internet service,No,Yes,Two year,No,Electronic check,114.73,6310.15
CUST00915,Female,1,Yes,No,63,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,54.23,3416.49
CUST00916,Female,1,Yes,No,58,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,64.04,3714.32
CUST00917,Female,1,Yes,No,61,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),90.71,5533.31
CUST00918,Female,0,No,No,10,No,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.77,787.7
CUST00919,Female,0,No,Yes,17,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No,Two year,No,Electronic check,51.79,880.43
CUST00920,Male,0,Yes,Yes,18,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),75.38,1356.84
CUST00921,Male,0,No,Yes,54,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,93.07,5025.78
CUST00922,Male,1,Yes,No,25,No,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Mailed check,24.23,605.75
CUST00923,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),21.12,105.6
CUST00924,Male,1,No,No,3,No,No phone service,No,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),65.81,197.43
CUST00925,Male,0,No,No,28,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),33.18,929.04
CUST00926,Male,0,No,Yes,58,No,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),86.43,5012.94
CUST00927,Female,0,No,Yes,16,Yes,No,No,No,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,41.41,662.56
CUST00928,Female,1,No,Yes,42,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,No,One year,Yes,Mailed check,63.29,2658.18
CUST00929,Male,0,No,No,65,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,39.77,2585.05
CUST00930,Male,1,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,Yes,Mailed check,74.85,2470.05
CUST00931,Female,1,Yes,Yes,7,No,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),31.61,221.27
CUST00932,Male,0,Yes,Yes,12,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),22.31,267.72
CUST00933,Male,0,Yes,No,7,No,No,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,No,Bank transfer (automatic),25.11,175.77
CUST00934,Female,0,Yes,Yes,64,No,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,115.43,7387.52
CUST00935,Male,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Mailed check,34.23,1437.66
CUST00936,Female,0,No,No,38,Yes,No phone service,No,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,90.85,3452.3
CUST00937,Male,1,Yes,Yes,58,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.79,1553.82
CUST00938,Female,1,Yes,Yes,43,No,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,No,Mailed check,30.82,1325.26
CUST00939,Female,0,Yes,Yes,8,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Electronic check,70.89,567.12
CUST00940,Female,0,Yes,Yes,36,No,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Mailed check,66.49,2393.64
CUST00941,Male,1,Yes,No,35,No,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,No,Electronic check,115.16,4030.6
CUST00942,Female,1,Yes,No,27,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,114.48,3090.96
CUST00943,Male,1,Yes,No,41,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),97.96,4016.36
CUST00944,Male,0,No,Yes,42,Yes,No,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),80.21,3368.82
CUST00945,Male,1,No,No,41,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,65.5,2685.5
CUST00946,Male,0,Yes,Yes,65,No,Yes,No,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,55.62,3615.3
CUST00947,Female,1,No,Yes,54,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.71,6194.34
CUST00948,Female,1,No,Yes,71,No,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.29,5700.59
CUST00949,Male,0,No,Yes,47,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,77.91,3661.77
CUST00950,Male,1,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,43.19,906.99
CUST00951,Female,0,Yes,Yes,26,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24.67,641.42
CUST00952,Male,0,No,No,66,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,114.52,7558.32
CUST00953,Female,1,No,Yes,12,Yes,No phone service,DSL,No,No,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),51.37,616.44
CUST00954,Male,0,No,No,44,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Mailed check,64.26,2827.44
CUST00955,Male,0,Yes,No,9,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),31.46,283.14
CUST00956,Female,1,Yes,Yes,8,No,No,Fiber optic,No internet service,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),103.69,829.52
CUST00957,Male,0,Yes,Yes,53,No,No,No,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,22.76,1206.28
CUST00958,Female,0,Yes,Yes,26,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),103.4,2688.4
CUST00959,Male,0,Yes,No,33,No,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),34.03,1122.99
CUST00960,Male,1,Yes,Yes,0,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),108.66,0.0
CUST00961,Male,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,92.98,2882.38
CUST00962,Female,1,No,Yes,70,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),36.47,2552.9
CUST00963,Male,1,No,Yes,66,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,No,Electronic check,76.58,5054.28
CUST00964,Male,0,No,No,19,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),51.27,974.13
CUST00965,Male,0,Yes,No,34,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,37.82,1285.88
CUST00966,Male,0,Yes,Yes,16,No,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),105.92,1694.72
CUST00967,Female,1,Yes,No,17,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,60.35,1025.95
CUST00968,Female,0,Yes,No,44,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,59.85,2633.4
CUST00969,Male,0,Yes,No,52,No,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,One year,No,Mailed check,36.99,1923.48
CUST00970,Female,0,No,No,67,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,58.31,3906.77
CUST00971,Male,0,No,No,64,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),107.16,6858.24
CUST00972,Male,0,Yes,Yes,0,No,No phone service,No,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,56.31,0.0
CUST00973,Male,1,Yes,Yes,57,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,115.16,6564.12
CUST00974,Female,1,Yes,No,25,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),114.63,2865.75
CUST00975,Female,0,Yes,Yes,19,No,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.49,655.31
CUST00976,Female,0,No,Yes,9,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,37.73,339.57
CUST00977,Female,0,Yes,No,58,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,106.27,6163.66
CUST00978,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),59.28,2371.2
CUST00979,Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),20.44,81.76
CUST00980,Female,0,Yes,No,64,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),47.39,3032.96
CUST00981,Female,1,No,Yes,16,No,No phone service,DSL,No,No internet service,Yes,No,No,No,One year,No,Bank transfer (automatic),79.76,1276.16
CUST00982,Female,1,Yes,No,21,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),99.93,2098.53
CUST00983,Male,0,Yes,No,40,No,No phone service,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.34,1333.6
CUST00984,Female,1,No,No,67,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,31.05,2080.35
CUST00985,Female,1,No,No,68,Yes,No,No,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,112.21,7630.28
CUST00986,Female,1,No,No,10,No,No phone service,DSL,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,95.11,951.1
CUST00987,Female,1,Yes,Yes,55,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,78.98,4343.9
CUST00988,Female,0,Yes,Yes,50,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,96.92,4846.0
CUST00989,Female,0,No,No,20,No,No,DSL,No internet service,No,No,Yes,No,No,One year,Yes,Credit card (automatic),62.89,1257.8
CUST00990,Female,1,No,No,25,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,95.85,2396.25
CUST00991,Female,0,No,Yes,18,No,No,DSL,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),57.18,1029.24
CUST00992,Female,0,No,No,59,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,44.41,2620.19
CUST00993,Female,0,No,Yes,70,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),92.9,6503.0
CUST00994,Female,0,No,No,46,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,No,Credit card (automatic),61.97,2850.62
CUST00995,Male,0,Yes,No,70,No,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,118.14,8269.8
CUST00996,Male,1,Yes,No,25,Yes,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),54.95,1373.75
CUST00997,Female,0,Yes,No,39,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),112.17,4374.63
CUST00998,Female,0,No,No,4,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No,Two year,No,Electronic check,113.3,453.2
CUST00999,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,44.19,883.8
